location,date,total_cases,new_cases,total_deaths,new_deaths,stringency_index,human_development_index
Canada,5/2/2020,55061,1825,3391,207,72.69,0.926
Canada,5/3/2020,56714,1653,3566,175,72.69,0.926
Canada,5/4/2020,59474,2760,3682,116,72.69,0.926
Canada,5/5/2020,60772,1298,3854,172,72.69,0.926
Canada,5/6/2020,62046,1274,4043,189,72.69,0.926
Canada,5/7/2020,63496,1450,4232,189,72.69,0.926
Canada,5/8/2020,64922,1426,4408,176,72.69,0.926
Canada,5/9/2020,66434,1512,4569,161,72.69,0.926
Canada,5/10/2020,67702,1268,4693,124,72.69,0.926
Canada,5/11/2020,68848,1146,4871,178,70.83,0.926
Canada,5/12/2020,69981,1133,4993,122,70.83,0.926
Canada,5/13/2020,71157,1176,5169,176,70.83,0.926
Canada,5/14/2020,72278,1121,5304,135,70.83,0.926
Canada,5/15/2020,73401,1123,5472,168,70.83,0.926
Canada,5/16/2020,74602,1201,5562,90,70.83,0.926
Canada,5/17/2020,75853,1251,5679,117,70.83,0.926
Canada,5/18/2020,76991,1138,5782,103,70.83,0.926
Canada,5/19/2020,78061,1070,5842,60,70.83,0.926
Canada,5/20/2020,79101,1040,5912,70,70.83,0.926
Canada,5/21/2020,80091,990,6030,118,70.83,0.926
Canada,5/22/2020,81313,1222,6152,122,70.83,0.926
Canada,5/23/2020,82469,1156,6250,98,70.83,0.926
Canada,5/24/2020,83610,1141,6355,105,70.83,0.926
Canada,5/25/2020,84688,1078,6424,69,70.83,0.926
Canada,5/26/2020,85700,1012,6545,121,70.83,0.926
Canada,5/27/2020,86636,936,6639,94,70.83,0.926
Canada,5/28/2020,87508,872,6765,126,70.83,0.926
Canada,5/29/2020,88501,993,6877,112,70.83,0.926
Canada,5/30/2020,89407,906,6979,102,70.83,0.926
Canada,5/31/2020,90179,772,7073,94,70.83,0.926
Canada,6/1/2020,90936,757,7295,222,70.83,0.926
Canada,6/2/2020,91694,758,7326,31,70.83,0.926
Canada,6/3/2020,92399,705,7395,69,70.83,0.926
Canada,6/4/2020,93074,675,7498,103,70.83,0.926
Canada,6/5/2020,93715,641,7637,139,70.83,0.926
Canada,6/6/2020,94324,609,7703,66,70.83,0.926
Canada,6/7/2020,95046,722,7773,70,70.83,0.926
Canada,6/8/2020,95688,642,7800,27,70.83,0.926
Canada,6/9/2020,96233,545,7835,35,70.83,0.926
Canada,6/10/2020,96642,409,7897,62,70.83,0.926
Canada,6/11/2020,97114,472,7960,63,70.83,0.926
Canada,6/12/2020,97519,405,7994,34,70.83,0.926
Canada,6/13/2020,97932,413,8049,55,70.83,0.926
Canada,6/14/2020,98399,467,8107,58,70.83,0.926
Canada,6/15/2020,98776,377,8146,39,70.83,0.926
Canada,6/16/2020,99136,360,8175,29,70.83,0.926
Canada,6/17/2020,99456,320,8213,38,70.83,0.926
Canada,6/18/2020,99842,386,8254,41,70.83,0.926
Canada,6/19/2020,100209,367,8300,46,70.83,0.926
Canada,6/20/2020,100618,409,8346,46,70.83,0.926
Canada,6/21/2020,101008,390,8410,64,70.83,0.926
Canada,6/22/2020,101326,318,8430,20,68.98,0.926
Canada,6/23/2020,101637,311,8436,6,68.98,0.926
Canada,6/24/2020,101963,326,8454,18,68.98,0.926
Canada,6/25/2020,102242,279,8484,30,68.98,0.926
Canada,6/26/2020,102611,369,8504,20,68.98,0.926
Canada,6/27/2020,102783,172,8508,4,68.98,0.926
Canada,6/28/2020,103021,238,8516,8,68.98,0.926
Canada,6/29/2020,103239,218,8522,6,68.98,0.926
Canada,6/30/2020,103907,668,8566,44,68.98,0.926
Canada,7/1/2020,104193,286,8591,25,68.98,0.926
Canada,7/2/2020,104193,0,8591,0,68.98,0.926
Canada,7/3/2020,104760,567,8642,51,68.98,0.926
Canada,7/4/2020,105079,319,8663,21,68.98,0.926
Canada,7/5/2020,105305,226,8674,11,68.98,0.926
Canada,7/6/2020,105524,219,8684,10,68.98,0.926
Canada,7/7/2020,105923,399,8693,9,68.98,0.926
Canada,7/8/2020,106155,232,8711,18,68.98,0.926
Canada,7/9/2020,106422,267,8737,26,67.13,0.926
Canada,7/10/2020,106793,371,8749,12,67.13,0.926
Canada,7/11/2020,107114,321,8759,10,67.13,0.926
Canada,7/12/2020,107335,221,8773,14,67.13,0.926
Canada,7/13/2020,107579,244,8783,10,67.13,0.926
Canada,7/14/2020,108144,565,8790,7,67.13,0.926
Canada,7/15/2020,108475,331,8798,8,67.13,0.926
Canada,7/16/2020,108816,341,8810,12,67.13,0.926
Canada,7/17/2020,109253,437,8827,17,67.13,0.926
Canada,7/18/2020,109658,405,8839,12,67.13,0.926
Canada,7/19/2020,109658,0,8839,0,67.13,0.926
Canada,7/20/2020,110338,680,8852,13,67.13,0.926
Canada,7/21/2020,111113,775,8858,6,67.13,0.926
Canada,7/22/2020,111684,571,8862,4,67.13,0.926
Canada,7/23/2020,112227,543,8870,8,67.13,0.926
Canada,7/24/2020,112659,432,8874,4,67.13,0.926
Canada,7/25/2020,113193,534,8881,7,67.13,0.926
Canada,7/26/2020,113543,350,8885,4,67.13,0.926
Canada,7/27/2020,113898,355,8890,5,67.13,0.926
Canada,7/28/2020,114597,699,8901,11,67.13,0.926
Canada,7/29/2020,114980,383,8912,11,67.13,0.926
Canada,7/30/2020,115456,476,8917,5,67.13,0.926
Canada,7/31/2020,115785,329,8929,12,67.13,0.926
Canada,8/1/2020,116298,513,8935,6,67.13,0.926
Canada,8/2/2020,116585,287,8941,6,67.13,0.926
Canada,8/3/2020,116870,285,8945,4,67.13,0.926
Canada,8/4/2020,117017,147,8947,2,67.13,0.926
Canada,8/5/2020,117777,760,8958,11,67.13,0.926
Canada,8/6/2020,118172,395,8962,4,67.13,0.926
Canada,8/7/2020,118546,374,8966,4,67.13,0.926
Canada,8/8/2020,118970,424,8970,4,67.13,0.926
Canada,8/9/2020,119206,236,8976,6,67.13,0.926
Canada,8/10/2020,119451,245,8981,5,67.13,0.926
Canada,8/11/2020,120117,666,8987,6,67.13,0.926
Canada,8/12/2020,120406,289,8991,4,64.35,0.926
Canada,8/13/2020,120829,423,9006,15,64.35,0.926
Canada,8/14/2020,121234,405,9015,9,64.35,0.926
Canada,8/15/2020,121652,418,9020,5,64.35,0.926
Canada,8/16/2020,121889,237,9024,4,64.35,0.926
Canada,8/17/2020,122087,198,9026,2,64.35,0.926
Canada,8/18/2020,122872,785,9032,6,64.35,0.926
Canada,8/19/2020,123154,282,9045,13,64.35,0.926
Canada,8/20/2020,123490,336,9049,4,64.35,0.926
Canada,8/21/2020,123873,383,9054,5,64.35,0.926
Canada,8/22/2020,124372,499,9064,10,64.35,0.926
Canada,8/23/2020,124629,257,9071,7,64.35,0.926
Canada,8/24/2020,124896,267,9073,2,64.35,0.926
Canada,8/25/2020,125647,751,9083,10,61.57,0.926
Canada,8/26/2020,125969,322,9090,7,61.57,0.926
Canada,8/27/2020,126417,448,9094,4,61.57,0.926
Canada,8/28/2020,126848,431,9102,8,64.35,0.926
Canada,8/29/2020,127358,510,9108,6,64.35,0.926
Canada,8/30/2020,127673,315,9113,5,64.35,0.926
Canada,8/31/2020,127940,267,9117,4,64.35,0.926
Canada,9/1/2020,128948,1008,9126,9,64.35,0.926
Canada,9/2/2020,129425,477,9132,6,64.35,0.926
Canada,9/3/2020,129923,498,9135,3,64.35,0.926
Canada,9/4/2020,130493,570,9141,6,64.35,0.926
Canada,9/5/2020,131124,631,9141,0,64.35,0.926
Canada,9/6/2020,131495,371,9143,2,64.35,0.926
Canada,9/7/2020,131895,400,9145,2,64.35,0.926
Canada,9/8/2020,132142,247,9146,1,60.65,0.926
Canada,9/9/2020,133748,1606,9153,7,60.65,0.926
Canada,9/10/2020,134294,546,9155,2,60.65,0.926
Canada,9/11/2020,134924,630,9163,8,60.65,0.926
Canada,9/12/2020,135626,702,9163,0,60.65,0.926
Canada,9/13/2020,136141,515,9170,7,60.65,0.926
Canada,9/14/2020,136659,518,9171,1,60.65,0.926
Canada,9/15/2020,138010,1351,9179,8,60.65,0.926
Canada,9/16/2020,138803,793,9188,9,60.65,0.926
Canada,9/17/2020,139747,944,9193,5,60.65,0.926
Canada,9/18/2020,140867,1120,9200,7,60.65,0.926
Canada,9/19/2020,141911,1044,9205,5,60.65,0.926
Canada,9/20/2020,142774,863,9211,6,60.65,0.926
Canada,9/21/2020,143649,875,9217,6,60.65,0.926
Canada,9/22/2020,145415,1766,9228,11,60.65,0.926
Canada,9/23/2020,146663,1248,9234,6,60.65,0.926
Canada,9/24/2020,147753,1090,9243,9,60.65,0.926
Canada,9/25/2020,149094,1341,9249,6,60.65,0.926
Canada,9/26/2020,150456,1362,9255,6,60.65,0.926
Canada,9/27/2020,151671,1215,9262,7,60.65,0.926
Canada,9/28/2020,153125,1454,9268,6,60.65,0.926
Canada,9/29/2020,155301,2176,9278,10,60.65,0.926
Canada,9/30/2020,156961,1660,9291,13,60.65,0.926
Canada,10/1/2020,158758,1797,9297,6,60.65,0.926
Canada,10/2/2020,160535,1777,9319,22,60.65,0.926
Canada,10/3/2020,162659,2124,9409,90,60.65,0.926
Canada,10/4/2020,164471,1812,9462,53,60.65,0.926
Canada,10/5/2020,166156,1685,9481,19,60.65,0.926
Canada,10/6/2020,168960,2804,9504,23,60.65,0.926
Canada,10/7/2020,171323,2363,9530,26,60.65,0.926
Canada,10/8/2020,173123,1800,9541,11,60.65,0.926
Canada,10/9/2020,175559,2436,9557,16,60.65,0.926
Canada,10/10/2020,178117,2558,9585,28,60.65,0.926
Canada,10/11/2020,178117,0,9585,0,60.65,0.926
Canada,10/12/2020,178117,0,9585,0,60.65,0.926
Canada,10/13/2020,182839,4722,9627,42,60.65,0.926
Canada,10/14/2020,186881,4042,9654,27,60.65,0.926
Canada,10/15/2020,189387,2506,9664,10,60.65,0.926
Canada,10/16/2020,191732,2345,9699,35,60.65,0.926
Canada,10/17/2020,194106,2374,9722,23,60.65,0.926
Canada,10/18/2020,196321,2215,9746,24,60.65,0.926
Canada,10/19/2020,198148,1827,9760,14,60.65,0.926
Canada,10/20/2020,201437,3289,9778,18,60.65,0.926
Canada,10/21/2020,203688,2251,9794,16,60.65,0.926
Canada,10/22/2020,206360,2672,9829,35,60.65,0.926
Canada,10/23/2020,209148,2788,9862,33,60.65,0.926
Canada,10/24/2020,211732,2584,9888,26,60.65,0.926
Canada,10/25/2020,213959,2227,9922,34,60.65,0.926
Canada,10/26/2020,216104,2145,9946,24,60.65,0.926
Canada,10/27/2020,220213,4109,9973,27,60.65,0.926
Canada,10/28/2020,222887,2674,10001,28,60.65,0.926
Canada,10/29/2020,225586,2699,10032,31,60.65,0.926
Canada,10/30/2020,228542,2956,10074,42,0,0.926
Canada,10/31/2020,231999,3457,10110,36,0,0.926
France,12/31/2019,0,0,0,0,0,0.901
France,1/1/2020,0,0,0,0,0,0.901
France,1/2/2020,0,0,0,0,0,0.901
France,1/3/2020,0,0,0,0,0,0.901
France,1/4/2020,0,0,0,0,0,0.901
France,1/5/2020,0,0,0,0,0,0.901
France,1/6/2020,0,0,0,0,0,0.901
France,1/7/2020,0,0,0,0,0,0.901
France,1/8/2020,0,0,0,0,0,0.901
France,1/9/2020,0,0,0,0,0,0.901
France,1/10/2020,0,0,0,0,0,0.901
France,1/11/2020,0,0,0,0,0,0.901
France,1/12/2020,0,0,0,0,0,0.901
France,1/13/2020,0,0,0,0,0,0.901
France,1/14/2020,0,0,0,0,0,0.901
France,1/15/2020,0,0,0,0,0,0.901
France,1/16/2020,0,0,0,0,0,0.901
France,1/17/2020,0,0,0,0,0,0.901
France,1/18/2020,0,0,0,0,0,0.901
France,1/19/2020,0,0,0,0,0,0.901
France,1/20/2020,0,0,0,0,0,0.901
France,1/21/2020,0,0,0,0,0,0.901
France,1/22/2020,0,0,0,0,0,0.901
France,1/23/2020,0,0,0,0,2.78,0.901
France,1/24/2020,0,0,0,0,11.11,0.901
France,1/25/2020,3,3,0,0,11.11,0.901
France,1/26/2020,3,0,0,0,11.11,0.901
France,1/27/2020,3,0,0,0,11.11,0.901
France,1/28/2020,3,0,0,0,11.11,0.901
France,1/29/2020,4,1,0,0,11.11,0.901
France,1/30/2020,5,1,0,0,11.11,0.901
France,1/31/2020,6,1,0,0,13.89,0.901
France,2/1/2020,6,0,0,0,13.89,0.901
France,2/2/2020,6,0,0,0,13.89,0.901
France,2/3/2020,6,0,0,0,13.89,0.901
France,2/4/2020,6,0,0,0,13.89,0.901
France,2/5/2020,6,0,0,0,13.89,0.901
France,2/6/2020,6,0,0,0,13.89,0.901
France,2/7/2020,6,0,0,0,13.89,0.901
France,2/8/2020,11,5,0,0,13.89,0.901
France,2/9/2020,11,0,0,0,13.89,0.901
France,2/10/2020,11,0,0,0,13.89,0.901
France,2/11/2020,11,0,0,0,13.89,0.901
France,2/12/2020,11,0,0,0,13.89,0.901
France,2/13/2020,11,0,0,0,13.89,0.901
France,2/14/2020,11,0,0,0,13.89,0.901
France,2/15/2020,11,0,1,1,13.89,0.901
France,2/16/2020,11,0,1,0,13.89,0.901
France,2/17/2020,12,1,1,0,13.89,0.901
France,2/18/2020,12,0,1,0,13.89,0.901
France,2/19/2020,12,0,1,0,13.89,0.901
France,2/20/2020,12,0,1,0,13.89,0.901
France,2/21/2020,12,0,1,0,13.89,0.901
France,2/22/2020,12,0,1,0,13.89,0.901
France,2/23/2020,12,0,1,0,13.89,0.901
France,2/24/2020,12,0,1,0,13.89,0.901
France,2/25/2020,12,0,1,0,16.67,0.901
France,2/26/2020,14,2,1,0,16.67,0.901
France,2/27/2020,17,3,2,1,16.67,0.901
France,2/28/2020,38,21,2,0,16.67,0.901
France,2/29/2020,57,19,2,0,37.5,0.901
France,3/1/2020,100,43,2,0,37.5,0.901
France,3/2/2020,130,30,2,0,46.76,0.901
France,3/3/2020,178,48,3,1,46.76,0.901
France,3/4/2020,212,34,4,1,46.76,0.901
France,3/5/2020,285,73,4,0,46.76,0.901
France,3/6/2020,423,138,7,3,46.76,0.901
France,3/7/2020,613,190,9,2,46.76,0.901
France,3/8/2020,716,103,10,1,46.76,0.901
France,3/9/2020,1126,410,19,9,46.76,0.901
France,3/10/2020,1412,286,30,11,46.76,0.901
France,3/11/2020,1784,372,33,3,46.76,0.901
France,3/12/2020,2281,497,48,15,46.76,0.901
France,3/13/2020,2876,595,61,13,46.76,0.901
France,3/14/2020,3661,785,79,18,52.31,0.901
France,3/15/2020,4499,838,91,12,52.31,0.901
France,3/16/2020,5423,924,127,36,59.72,0.901
France,3/17/2020,6633,1210,148,21,87.96,0.901
France,3/18/2020,7730,1097,175,27,87.96,0.901
France,3/19/2020,9134,1404,244,69,87.96,0.901
France,3/20/2020,10995,1861,372,128,87.96,0.901
France,3/21/2020,12612,1617,450,78,87.96,0.901
France,3/22/2020,14459,1847,562,112,87.96,0.901
France,3/23/2020,16018,1559,674,112,87.96,0.901
France,3/24/2020,19856,3838,860,186,87.96,0.901
France,3/25/2020,22302,2446,1100,240,87.96,0.901
France,3/26/2020,25233,2931,1331,231,87.96,0.901
France,3/27/2020,29155,3922,1696,365,87.96,0.901
France,3/28/2020,32964,3809,1995,299,87.96,0.901
France,3/29/2020,37575,4611,2314,319,87.96,0.901
France,3/30/2020,40174,2599,2606,292,87.96,0.901
France,3/31/2020,44550,4376,3024,418,87.96,0.901
France,4/1/2020,52128,7578,3523,499,87.96,0.901
France,4/2/2020,56989,4861,4032,509,87.96,0.901
France,4/3/2020,59105,2116,4503,471,87.96,0.901
France,4/4/2020,64338,5233,6507,2004,87.96,0.901
France,4/5/2020,68605,4267,7560,1053,87.96,0.901
France,4/6/2020,70478,1873,8078,518,87.96,0.901
France,4/7/2020,74390,3912,8911,833,87.96,0.901
France,4/8/2020,78167,3777,10328,1417,87.96,0.901
France,4/9/2020,82048,3881,10869,541,87.96,0.901
France,4/10/2020,86334,4286,12210,1341,87.96,0.901
France,4/11/2020,90676,4342,13197,987,87.96,0.901
France,4/12/2020,93790,3114,13832,635,87.96,0.901
France,4/13/2020,95403,1613,14393,561,87.96,0.901
France,4/14/2020,98076,2673,14967,574,87.96,0.901
France,4/15/2020,103573,5497,15729,762,87.96,0.901
France,4/16/2020,106206,2633,17167,1438,87.96,0.901
France,4/17/2020,108847,2641,17920,753,87.96,0.901
France,4/18/2020,109252,405,18681,761,87.96,0.901
France,4/19/2020,111821,2569,19323,642,87.96,0.901
France,4/20/2020,112606,785,19718,395,87.96,0.901
France,4/21/2020,114657,2051,20265,547,87.96,0.901
France,4/22/2020,117324,2667,20796,531,87.96,0.901
France,4/23/2020,119151,1827,21340,544,87.96,0.901
France,4/24/2020,120804,1653,21856,516,87.96,0.901
France,4/25/2020,122577,1773,22245,389,87.96,0.901
France,4/26/2020,124114,1537,22614,369,87.96,0.901
France,4/27/2020,124575,461,22856,242,87.96,0.901
France,4/28/2020,125770,1195,23293,437,87.96,0.901
France,4/29/2020,126835,1065,23660,367,87.96,0.901
France,4/30/2020,128442,1607,24087,427,87.96,0.901
France,5/1/2020,129581,1139,24376,289,87.96,0.901
France,5/2/2020,130185,604,24594,218,87.96,0.901
France,5/3/2020,130979,794,24760,166,87.96,0.901
France,5/4/2020,131287,308,24895,135,87.96,0.901
France,5/5/2020,131863,576,25201,306,87.96,0.901
France,5/6/2020,132967,1104,25531,330,87.96,0.901
France,5/7/2020,137150,4183,25809,278,87.96,0.901
France,5/8/2020,137779,629,25987,178,87.96,0.901
France,5/9/2020,138421,642,26230,243,87.96,0.901
France,5/10/2020,138854,433,26310,80,87.96,0.901
France,5/11/2020,139063,209,26380,70,74.07,0.901
France,5/12/2020,139519,456,26643,263,74.07,0.901
France,5/13/2020,140227,708,26991,348,74.07,0.901
France,5/14/2020,140734,507,27074,83,74.07,0.901
France,5/15/2020,141356,622,27425,351,74.07,0.901
France,5/16/2020,141919,563,27555,130,74.07,0.901
France,5/17/2020,142291,372,27643,88,74.07,0.901
France,5/18/2020,142411,120,27711,68,74.07,0.901
France,5/19/2020,142903,492,27897,186,74.07,0.901
France,5/20/2020,143427,524,28022,125,74.07,0.901
France,5/21/2020,143845,418,28132,110,74.07,0.901
France,5/22/2020,144163,318,28215,83,74.07,0.901
France,5/23/2020,144566,403,28289,74,74.07,0.901
France,5/24/2020,144806,240,28332,43,74.07,0.901
France,5/25/2020,144921,115,28367,35,74.07,0.901
France,5/26/2020,145279,358,28432,65,72.22,0.901
France,5/27/2020,145555,276,28530,98,72.22,0.901
France,5/28/2020,145746,191,28596,66,72.22,0.901
France,5/29/2020,149071,3325,28662,66,72.22,0.901
France,5/30/2020,149668,597,28714,52,72.22,0.901
France,5/31/2020,151496,1828,28771,57,72.22,0.901
France,6/1/2020,151753,257,28802,31,72.22,0.901
France,6/2/2020,152091,338,28833,31,69.44,0.901
France,6/3/2020,151325,-766,28940,107,69.44,0.901
France,6/4/2020,151677,352,29021,81,69.44,0.901
France,6/5/2020,152444,767,29065,44,69.44,0.901
France,6/6/2020,153055,611,29111,46,69.44,0.901
France,6/7/2020,153634,579,29142,31,69.44,0.901
France,6/8/2020,153977,343,29155,13,69.44,0.901
France,6/9/2020,154188,211,29209,54,66.67,0.901
France,6/10/2020,154591,403,29296,87,66.67,0.901
France,6/11/2020,155136,545,29319,23,66.67,0.901
France,6/12/2020,155561,425,29346,27,66.67,0.901
France,6/13/2020,156287,726,29374,28,65.28,0.901
France,6/14/2020,156813,526,29398,24,65.28,0.901
France,6/15/2020,157220,407,29407,9,65.28,0.901
France,6/16/2020,157372,152,29436,29,65.28,0.901
France,6/17/2020,157716,344,29547,111,65.28,0.901
France,6/18/2020,158174,458,29575,28,65.28,0.901
France,6/19/2020,158641,467,29603,28,65.28,0.901
France,6/20/2020,159452,811,29617,14,65.28,0.901
France,6/21/2020,160093,641,29633,16,65.28,0.901
France,6/22/2020,160377,284,29640,7,41.2,0.901
France,6/23/2020,160750,373,29663,23,41.2,0.901
France,6/24/2020,161267,517,29720,57,41.2,0.901
France,6/25/2020,161348,81,29731,11,41.2,0.901
France,6/26/2020,161348,0,29752,21,41.2,0.901
France,6/27/2020,162936,1588,29778,26,41.2,0.901
France,6/28/2020,162936,0,29778,0,41.2,0.901
France,6/29/2020,162936,0,29778,0,41.2,0.901
France,6/30/2020,164260,1324,29813,35,41.2,0.901
France,7/1/2020,164801,541,29843,30,41.2,0.901
France,7/2/2020,165719,918,29861,18,41.2,0.901
France,7/3/2020,166378,659,29875,14,41.2,0.901
France,7/4/2020,166960,582,29893,18,41.2,0.901
France,7/5/2020,166960,0,29893,0,41.2,0.901
France,7/6/2020,166960,0,29893,0,41.2,0.901
France,7/7/2020,168335,1375,29920,27,41.2,0.901
France,7/8/2020,168810,475,29933,13,41.2,0.901
France,7/9/2020,169473,663,29965,32,41.2,0.901
France,7/10/2020,170094,621,29979,14,41.2,0.901
France,7/11/2020,170752,658,30004,25,38.43,0.901
France,7/12/2020,170752,0,30004,0,38.43,0.901
France,7/13/2020,170752,0,30004,0,38.43,0.901
France,7/14/2020,172377,1625,30029,25,38.43,0.901
France,7/15/2020,172377,0,30029,0,38.43,0.901
France,7/16/2020,173304,927,30120,91,38.43,0.901
France,7/17/2020,173838,534,30138,18,38.43,0.901
France,7/18/2020,174674,836,30152,14,38.43,0.901
France,7/19/2020,174674,0,30152,0,38.43,0.901
France,7/20/2020,174674,0,30152,0,38.43,0.901
France,7/21/2020,176754,2080,30165,13,38.43,0.901
France,7/22/2020,177338,584,30165,0,38.43,0.901
France,7/23/2020,178336,998,30172,7,38.43,0.901
France,7/24/2020,179398,1062,30182,10,38.43,0.901
France,7/25/2020,180528,1130,30192,10,38.43,0.901
France,7/26/2020,180528,0,30192,0,38.43,0.901
France,7/27/2020,180528,0,30192,0,38.43,0.901
France,7/28/2020,183079,2551,30209,17,38.43,0.901
France,7/29/2020,183804,725,30223,14,38.43,0.901
France,7/30/2020,185196,1392,30238,15,38.43,0.901
France,7/31/2020,186573,1377,30254,16,38.43,0.901
France,8/1/2020,187919,1346,30265,11,38.43,0.901
France,8/2/2020,187919,0,30265,0,38.43,0.901
France,8/3/2020,187919,0,30265,0,38.43,0.901
France,8/4/2020,191295,3376,30294,29,38.43,0.901
France,8/5/2020,192334,1039,30296,2,38.43,0.901
France,8/6/2020,194029,1695,30305,9,38.43,0.901
France,8/7/2020,195633,1604,30312,7,38.43,0.901
France,8/8/2020,197921,2288,30324,12,38.43,0.901
France,8/9/2020,197921,0,30324,0,38.43,0.901
France,8/10/2020,197921,0,30324,0,38.43,0.901
France,8/11/2020,202775,4854,30340,16,38.43,0.901
France,8/12/2020,204172,1397,30354,14,38.43,0.901
France,8/13/2020,206696,2524,30371,17,38.43,0.901
France,8/14/2020,209365,2669,30388,17,40.28,0.901
France,8/15/2020,212211,2846,30406,18,40.28,0.901
France,8/16/2020,215521,3310,30409,3,40.28,0.901
France,8/17/2020,218536,3015,30410,1,40.28,0.901
France,8/18/2020,219029,493,30429,19,40.28,0.901
France,8/19/2020,221267,2238,30451,22,40.28,0.901
France,8/20/2020,225043,3776,30468,17,40.28,0.901
France,8/21/2020,229814,4771,30480,12,40.28,0.901
France,8/22/2020,234400,4586,30503,23,40.28,0.901
France,8/23/2020,238002,3602,30512,9,40.28,0.901
France,8/24/2020,242899,4897,30513,1,40.28,0.901
France,8/25/2020,244854,1955,30528,15,40.28,0.901
France,8/26/2020,248158,3304,30544,16,40.28,0.901
France,8/27/2020,253587,5429,30544,0,40.28,0.901
France,8/28/2020,259698,6111,30576,32,40.28,0.901
France,8/29/2020,267077,7379,30596,20,40.28,0.901
France,8/30/2020,272530,5453,30602,6,40.28,0.901
France,8/31/2020,277943,5413,30606,4,40.28,0.901
France,9/1/2020,281025,3082,30635,29,40.28,0.901
France,9/2/2020,286007,4982,30661,26,40.28,0.901
France,9/3/2020,293024,7017,30686,25,45.83,0.901
France,9/4/2020,300181,7157,30686,0,45.83,0.901
France,9/5/2020,309156,8975,30686,0,45.83,0.901
France,9/6/2020,317706,8550,30698,12,45.83,0.901
France,9/7/2020,324777,7071,30701,3,45.83,0.901
France,9/8/2020,328980,4203,30726,25,45.83,0.901
France,9/9/2020,335524,6544,30764,38,45.83,0.901
France,9/10/2020,344101,8577,30794,30,45.83,0.901
France,9/11/2020,353944,9843,30813,19,45.83,0.901
France,9/12/2020,363350,9406,30893,80,45.83,0.901
France,9/13/2020,373911,10561,30910,17,45.83,0.901
France,9/14/2020,381094,7183,30916,6,45.83,0.901
France,9/15/2020,387252,6158,30950,34,45.83,0.901
France,9/16/2020,395104,7852,30999,49,45.83,0.901
France,9/17/2020,404888,9784,31045,46,45.83,0.901
France,9/18/2020,415481,10593,31095,50,45.83,0.901
France,9/19/2020,428696,13215,31249,154,45.83,0.901
France,9/20/2020,442194,13498,31274,25,45.83,0.901
France,9/21/2020,453763,11569,31285,11,45.83,0.901
France,9/22/2020,458061,4298,31338,53,43.98,0.901
France,9/23/2020,468069,10008,31416,78,43.98,0.901
France,9/24/2020,481141,13072,31459,43,43.98,0.901
France,9/25/2020,497237,16096,31511,52,43.98,0.901
France,9/26/2020,513034,15797,31661,150,46.76,0.901
France,9/27/2020,527446,14412,31700,39,46.76,0.901
France,9/28/2020,538569,11123,31727,27,46.76,0.901
France,9/29/2020,542639,4070,31808,81,46.76,0.901
France,9/30/2020,550690,8051,31893,85,46.76,0.901
France,10/1/2020,563535,12845,31956,63,46.76,0.901
France,10/2/2020,577505,13970,32019,63,46.76,0.901
France,10/3/2020,589653,12148,32155,136,46.76,0.901
France,10/4/2020,606625,16972,32198,43,46.76,0.901
France,10/5/2020,619170,12545,32230,32,46.76,0.901
France,10/6/2020,624274,5104,32299,69,46.76,0.901
France,10/7/2020,634763,10489,32365,66,46.76,0.901
France,10/8/2020,653509,18746,32445,80,46.76,0.901
France,10/9/2020,671638,18129,32521,76,46.76,0.901
France,10/10/2020,691977,20339,32630,109,43.98,0.901
France,10/11/2020,718873,26896,32684,54,43.98,0.901
France,10/12/2020,734974,16101,32730,46,43.98,0.901
France,10/13/2020,743479,8505,32825,95,43.98,0.901
France,10/14/2020,756472,12993,32933,108,43.98,0.901
France,10/15/2020,779063,22591,33037,104,43.98,0.901
France,10/16/2020,809684,30621,33125,88,43.98,0.901
France,10/17/2020,834770,25086,33303,178,49.54,0.901
France,10/18/2020,867197,32427,33392,89,49.54,0.901
France,10/19/2020,897034,29837,33477,85,49.54,0.901
France,10/20/2020,910277,13243,33623,146,49.54,0.901
France,10/21/2020,930745,20468,33885,262,49.54,0.901
France,10/22/2020,957421,26676,34048,163,49.54,0.901
France,10/23/2020,999043,41622,34210,162,0,0.901
France,10/24/2020,1041075,42032,34508,298,0,0.901
France,10/25/2020,1086497,45422,34645,137,0,0.901
France,10/26/2020,1138507,52010,34761,116,0,0.901
France,10/27/2020,1165278,26771,35018,257,0,0.901
France,10/28/2020,1198695,33417,35541,523,0,0.901
France,10/29/2020,1235132,36437,35785,244,0,0.901
France,10/30/2020,1282769,47637,36020,235,0,0.901
France,10/31/2020,1331984,49215,36565,545,0,0.901
India,12/31/2019,0,0,0,0,0,0.64
India,1/1/2020,0,0,0,0,0,0.64
India,1/2/2020,0,0,0,0,0,0.64
India,1/3/2020,0,0,0,0,0,0.64
India,1/4/2020,0,0,0,0,0,0.64
India,1/5/2020,0,0,0,0,0,0.64
India,1/6/2020,0,0,0,0,0,0.64
India,1/7/2020,0,0,0,0,0,0.64
India,1/8/2020,0,0,0,0,0,0.64
India,1/9/2020,0,0,0,0,0,0.64
India,1/10/2020,0,0,0,0,0,0.64
India,1/11/2020,0,0,0,0,0,0.64
India,1/12/2020,0,0,0,0,0,0.64
India,1/13/2020,0,0,0,0,0,0.64
India,1/14/2020,0,0,0,0,0,0.64
India,1/15/2020,0,0,0,0,0,0.64
